TIME,Aircraft.state.pos_ENU[0],Aircraft.state.pos_ENU[1],Aircraft.state.pos_ENU[2],Aircraft.state.pos_mag,Aircraft.state.vel_ENU[0],Aircraft.state.vel_ENU[1],Aircraft.state.vel_ENU[2],Aircraft.state.vel_mag,Aircraft.state.acc_ENU[0],Aircraft.state.acc_ENU[1],Aircraft.state.acc_ENU[2],Aircraft.state.acc_mag,Aircraft.forces.lift_ENU[0],Aircraft.forces.lift_ENU[1],Aircraft.forces.lift_ENU[2],Aircraft.forces.lift_mag,Aircraft.forces.weight_ENU[0],Aircraft.forces.weight_ENU[1],Aircraft.forces.weight_ENU[2],Aircraft.forces.weight_mag,Aircraft.forces.drag_ENU[0],Aircraft.forces.drag_ENU[1],Aircraft.forces.drag_ENU[2],Aircraft.forces.drag_mag,Aircraft.forces.thrust_ENU[0],Aircraft.forces.thrust_ENU[1],Aircraft.forces.thrust_ENU[2],Aircraft.forces.thrust_mag,Aircraft.forces.net_force_ENU[0],Aircraft.forces.net_force_ENU[1],Aircraft.forces.net_force_ENU[2],Aircraft.forces.net_force_mag,Atmosphere.rho
128.0,33352.6395601,0.0,10140.3664415,34860.0860182,260.476919459,0.0,-1.45222368981,260.480967682,-0.0131833389611,0.0,0.0115711278866,0.0175411352749,0.0,0.0,342988.607846,342988.607846,0.0,0.0,-343350.0,343350.0,-137461.416864,-0.0,766.381629587,527.729739545,137000,0,0,137000,-461.416863639,0.0,404.98947603,0,0.405716956604
130.0,33873.5406657,0.0,10137.5082786,35357.9670135,260.450552781,0.0,-1.42908143404,260.454473407,-0.0137578204185,0.0,0.0126657335507,0.0187002253742,0.0,0.0,343038.945228,343038.945228,0.0,0.0,-343350.0,343350.0,-137481.523715,-0.0,754.355446615,527.860364459,137000,0,0,137000,-481.523714649,0.0,443.300674273,0,0.405858661687
132.0,34394.38674,0.0,10134.7007787,35856.4638398,260.42303714,0.0,-1.40374996694,260.426820407,-0.0142751630948,0.0,0.0135847262077,0.0197059652776,0.0,0.0,343084.305556,343084.305556,0.0,0.0,-343350.0,343350.0,-137499.630708,-0.0,741.159861203,527.985666008,137000,0,0,137000,-499.63070832,0.0,475.46541727,0,0.405998108596
134.0,34915.1757136,0.0,10131.9476176,36355.5478248,260.394486814,0.0,-1.37658051452,260.398125448,-0.0147367757067,0.0,0.0143368132371,0.0205600771406,0.0,0.0,343124.808582,343124.808582,0.0,0.0,-343350.0,343350.0,-137515.78715,-0.0,726.979880972,528.105601744,137000,0,0,137000,-515.787149736,0.0,501.788463299,0,0.40613508371
136.0,35435.9057401,0.0,10129.2518039,36855.1917337,260.365013263,0.0,-1.34790688805,260.368502289,-0.0151443170752,0.0,0.0149310785801,0.0212670507414,0.0,0.0,343160.596147,343160.596147,0.0,0.0,-343350.0,343350.0,-137530.051098,-0.0,711.991603116,528.220168195,137000,0,0,137000,-530.05109763,0.0,522.587750305,0,0.406269407683
138.0,35956.5751894,0.0,10126.6157144,37355.3696967,260.334724629,0.0,-1.31804473089,260.338061161,-0.0154996636692,0.0,0.0153768899371,0.0218331930325,0.0,0.0,343191.829369,343191.829369,0.0,0.0,-343350.0,343350.0,-137542.488228,-0.0,696.361778636,528.329397566,137000,0,0,137000,-542.488228422,0.0,538.191147797,0,0.406400933742
140.0,36477.18264,0.0,10124.0411325,37856.0571402,260.303725301,0.0,-1.28729095102,260.306908329,-0.0158048784761,0.0,0.0156838118345,0.0222660310182,0.0,0.0,343218.685939,343218.685939,0.0,0.0,-343350.0,343350.0,-137553.170747,-0.0,680.247475447,528.433354488,137000,0,0,137000,-553.170746664,0.0,548.933414207,0,0.40652954591
142.0,36997.7268711,0.0,10121.5292858,38357.2307227,260.272115544,0.0,-1.25592332735,260.275145708,-0.0160621812966,0.0,0.0158615246872,0.0225739148888,0.0,0.0,343241.357529,343241.357529,0.0,0.0,-343350.0,343350.0,-137562.176345,-0.0,663.795834876,528.532132832,137000,0,0,137000,-562.17634538,0.0,555.15336405,0,0.406655157187
144.0,37518.2068534,0.0,10119.0808853,38858.868273,260.239991182,0.0,-1.22420027797,260.242870559,-0.0162739205457,0.0,0.0159197499217,0.0227657402141,0.0,0.0,343260.047332,343260.047332,0.0,0.0,-343350.0,343350.0,-137569.587219,-0.0,647.143915697,528.6258526,137000,0,0,137000,-569.587219099,0.0,557.191247259,0,0.406777707673
146.0,38038.6217401,0.0,10116.6961637,39360.9487329,260.207443341,0.0,-1.19236077813,260.210175232,-0.0164425466216,0.0,0.0158681811787,0.0228507442619,0.0,0.0,343274.967722,343274.967722,0.0,0.0,-343350.0,343350.0,-137575.489132,-0.0,630.418619724,528.714656912,137000,0,0,137000,-575.489131755,0.0,555.386341253,0,0.406897162688
148.0,38558.9708566,0.0,10114.3749149,39863.4521014,260.174558247,0.0,-1.16062441577,260.177146975,-0.0165705868866,0.0,0.0157164215607,0.0228383505631,0.0,0.0,343286.338062,343286.338062,0.0,0.0,-343350.0,343350.0,-137579.970541,-0.0,613.736692806,528.798709097,137000,0,0,137000,-579.970541031,0.0,550.074754626,0,0.407013510868
150.0,39079.2536908,0.0,10112.1165318,40366.3593823,260.141417074,0.0,-1.12919157265,260.143867794,-0.0166606222909,0.0,0.015473926853,0.0227380462523,0.0,0.0,343294.382645,343294.382645,0.0,0.0,-343350.0,343350.0,-137583.12178,-0.0,597.204794995,528.878189901,137000,0,0,137000,-583.121780181,0.0,541.587439856,0,0.407126762277
152.0,39599.4698824,0.0,10109.9200443,40869.6525343,260.108095829,0.0,-1.09824371894,260.110414353,-0.0167152656532,0.0,0.0151499546017,0.0225592825748,0.0,0.0,343299.328777,343299.328777,0.0,0.0,-343350.0,343350.0,-137585.034298,-0.0,580.91963365,528.953294819,137000,0,0,137000,-585.03429786,0.0,530.248411058,0,0.407236946532
154.0,40119.619213,0.0,10107.7841567,41373.3144231,260.074665298,0.0,-1.06794380974,260.076857936,-0.016737141601,0.0,0.0147535189044,0.0223113923599,0.0,0.0,343301.405008,343301.405008,0.0,0.0,-343350.0,343350.0,-137585.799956,-0.0,564.968153292,529.024231555,137000,0,0,137000,-585.799956036,0.0,516.373161655,0,0.407344110958
156.0,40639.7015951,0.0,10105.7072831,41877.3287762,260.041191014,0.0,-1.03843677193,260.043264429,-0.0167288681615,0.0,0.0142933507358,0.0220035202916,0.0,0.0,343300.8395,343300.8395,0.0,0.0,-343350.0,343350.0,-137585.510386,-0.0,549.427776085,529.091217622,137000,0,0,137000,-585.510385652,0.0,500.267275754,0,0.407448318779
158.0,41159.7170616,0.0,10103.687583,42381.6801386,260.007733278,0.0,-1.00985007046,260.009694361,-0.0166930399807,0.0,0.0137778636047,0.0216445630426,0.0,0.0,343297.858539,343297.858539,0.0,0.0,-343350.0,343350.0,-137584.256399,-0.0,534.366686972,529.154478079,137000,0,0,137000,-584.256399325,0.0,482.225226164,0,0.407549647362
160.0,41679.665756,0.0,10101.7229943,42886.3538318,259.974347198,0.0,-0.982294343251,259.976202956,-0.0166322131444,0.0,0.0132151243205,0.0212431171179,0.0,0.0,343292.685194,343292.685194,0.0,0.0,-343350.0,343350.0,-137582.12746,-0.0,519.844157675,529.214243416,137000,0,0,137000,-582.127460054,0.0,462.529351216,0,0.407648186513
162.0,42199.5479215,0.0,10099.8112661,43391.3359139,259.941082772,0.0,-0.95586409461,259.942840234,-0.01654889156,0.0,0.0126128286267,0.0208074327545,0.0,0.0,343285.538098,343285.538098,0.0,0.0,-343350.0,343350.0,-137579.211205,-0.0,505.910903936,529.270747577,137000,0,0,137000,-579.211204601,0.0,441.449001935,0,0.40774403683
164.0,42719.3638915,0.0,10097.9499893,43896.6131414,259.907984989,0.0,-0.930638437356,259.909651127,-0.0164455148563,0.0,0.0119782814465,0.0203453725771,0.0,0.0,343276.63038,343276.63038,0.0,0.0,-343350.0,343350.0,-137575.59302,-0.0,492.609470663,529.324226133,137000,0,0,137000,-575.59301997,0.0,419.239850629,0,0.407837308137
166.0,43239.1140794,0.0,10096.1366255,44402.1729326,259.875093959,0.0,-0.906681874463,259.876675622,-0.0163244477483,0.0,0.0113183814735,0.0198643739762,0.0,0.0,343266.168712,343266.168712,0.0,0.0,-343350.0,343350.0,-137571.355671,-0.0,479.974639863,529.3749146,137000,0,0,137000,-571.355671189,0.0,396.143351574,0,0.407928117974
168.0,43758.7989696,0.0,10094.3685353,44908.0033333,259.842445064,0.0,-0.884045111516,259.843948924,-0.0161879708114,0.0,0.010639609835,0.0193714144149,0.0,0.0,343254.352488,343254.352488,0.0,0.0,-343350.0,343350.0,-137566.578978,-0.0,468.033856532,529.423046896,137000,0,0,137000,-566.578978401,0.0,372.386344225,0,0.408016590178
170.0,44278.4191078,0.0,10092.6430035,45414.0929832,259.810069122,0.0,-0.862765891846,259.811501636,-0.0160382726039,0.0,0.00994802254866,0.0188729791169,0.0,0.0,343241.373121,343241.373121,0.0,0.0,-343350.0,343350.0,-137561.339541,-0.0,456.807667978,529.468853944,137000,0,0,137000,-561.339541138,0.0,348.180789203,0,0.408102853532
172.0,44797.975093,0.0,10090.9572638,45920.4310839,259.777992577,0.0,-0.842869846749,259.779359951,-0.0158774430717,0.0,0.00924924649279,0.018375030862,0.0,0.0,343227.413455,343227.413455,0.0,0.0,-343350.0,343350.0,-137555.710508,-0.0,446.310172332,529.512562412,137000,0,0,137000,-555.710507509,0.0,323.723627248,0,0.408187040502
174.0,45317.4675683,0.0,10089.3085211,46427.007369,259.746237691,0.0,-0.824371353763,259.747545864,-0.0157074681698,0.0,0.00854847860939,0.0178829819336,0.0,0.0,343212.647279,343212.647279,0.0,0.0,-343350.0,343350.0,-137549.761386,-0.0,436.54947233,529.554393584,137000,0,0,137000,-549.761385941,0.0,299.196751329,0,0.408269286056
176.0,45836.8972139,0.0,10087.6939723,46933.8120748,259.714822754,0.0,-0.807274396544,259.716077381,-0.0155302256296,0.0,0.00785048806255,0.0174016686248,0.0,0.0,343197.238951,343197.238951,0.0,0.0,-343350.0,343350.0,-137543.557897,-0.0,427.528130749,529.594562368,137000,0,0,137000,-543.557897038,0.0,274.767082189,0,0.408349726564
178.0,46356.2647385,0.0,10086.1108255,47440.8359126,259.683762303,0.0,-0.791573420419,259.684968745,-0.015347481802,0.0,0.00715962107859,0.0169353290978,0.0,0.0,343181.343114,343181.343114,0.0,0.0,-343350.0,343350.0,-137537.161863,-0.0,419.243624188,529.633276426,137000,0,0,137000,-537.161863068,0.0,250.586737751,0,0.408428498785
180.0,46875.5708731,0.0,10084.5563171,47948.0700425,259.653067339,0.0,-0.777254178262,259.654230666,-0.0151608895023,0.0,0.00647980820014,0.0164875857788,0.0,0.0,343165.104495,343165.104495,0.0,0.0,-343350.0,343350.0,-137530.631133,-0.0,411.688792211,529.670735423,137000,0,0,137000,-530.631132582,0.0,226.793287005,0,0.408505738936
182.0,47394.8163643,0.0,10083.027728,48455.506048,259.62274556,0.0,-0.764294561862,259.623870548,-0.0149719867887,0.0,0.00581457369386,0.0160614337978,0.0,0.0,343148.6578,343148.6578,0.0,0.0,-343350.0,343350.0,-137524.019538,-0.0,404.852279145,529.707130401,137000,0,0,137000,-524.019537604,0.0,203.510079285,0,0.408581581844
184.0,47914.0019674,0.0,10081.5223972,48963.1359124,259.592801587,0.0,-0.752665414474,259.593892726,-0.0147821965974,0.0,0.00516704685977,0.0156592371939,0.0,0.0,343132.127674,343132.127674,0.0,0.0,-343350.0,343350.0,-137517.376881,-0.0,398.718966145,529.742643249,137000,0,0,137000,-517.376880909,0.0,180.846640092,0,0.408656160179
186.0,48433.1284418,0.0,10080.0377345,49470.951996,259.563237194,0.0,-0.742331320755,259.564298697,-0.0145928271677,0.0,0.00453997499982,0.0152827346291,0.0,0.0,343115.628734,343115.628734,0.0,0.0,-343350.0,343350.0,-137510.748951,-0.0,393.27039141,529.777446289,137000,0,0,137000,-510.748950869,0.0,158.899124994,0,0.408729603765
188.0,48952.1965449,0.0,10078.5712318,49978.9470142,259.534051539,0.0,-0.733251370755,259.53508735,-0.0144050731832,0.0,0.00393573781383,0.0149330561358,0.0,0.0,343099.265667,343099.265667,0.0,0.0,-343350.0,343350.0,-137504.177561,-0.0,388.485156701,529.811701956,137000,0,0,137000,-504.177561413,0.0,137.750823484,0,0.408802038971
190.0,49471.2070277,0.0,10077.120472,50487.1140172,259.505241393,0.0,-0.725379895127,259.506255197,-0.0142200175628,0.0,0.00335636300151,0.0146107519342,0.0,0.0,343083.133386,343083.133386,0.0,0.0,-343350.0,343350.0,-137497.700615,-0.0,384.339318608,529.845562566,137000,0,0,137000,-497.700614697,0.0,117.472705053,0,0.408873588173
192.0,49990.1606304,0.0,10075.6831376,50995.4463707,259.476801358,0.0,-0.718667169124,259.477796594,-0.014038633832,0.0,0.00280354286128,0.0143158336273,0.0,0.0,343067.317237,343067.317237,0.0,0.0,-343350.0,343350.0,-137491.352184,-0.0,380.80676321,529.879170179,137000,0,0,137000,-491.352184119,0.0,98.1240001449,0,0.408944369292
194.0,50509.0580786,0.0,10074.2570175,51503.9377372,259.44872409,0.0,-0.713060083402,259.449703963,-0.0138617890118,0.0,0.00227865168849,0.0140478271674,0.0,0.0,343051.893246,343051.893246,0.0,0.0,-343350.0,343350.0,-137485.162615,-0.0,377.85956306,529.912656528,137000,0,0,137000,-485.162615412,0.0,79.7528090972,0,0.409014495397
196.0,51027.9000796,0.0,10072.8400119,52012.582059,259.421000512,0.0,-0.708502780025,259.421968004,-0.0136902469602,0.0,0.00178276378728,0.0138058360323,0.0,0.0,343036.928417,343036.928417,0.0,0.0,-343350.0,343350.0,-137479.158644,-0.0,375.468315604,529.946143035,137000,0,0,137000,-479.158643606,0.0,62.3967325548,0,0.409084074374
198.0,51546.6873196,0.0,10071.4301374,52521.3735411,259.393620018,0.0,-0.70493725245,259.394577898,-0.0135246721069,0.0,0.00131667192357,0.0135886121644,0.0,0.0,343022.481055,343022.481055,0.0,0.0,-343350.0,343350.0,-137473.363524,-0.0,373.602462392,529.979740882,137000,0,0,137000,-473.363523742,0.0,46.0835173248,0,0.409153208658
200.0,52065.420461,0.0,10070.0255296,53030.3066364,259.366570674,0.0,-0.702303908603,259.367521509,-0.0133656335233,0.0,0.000880906058169,0.0133946315725,0.0,0.0,343008.601123,343008.601123,0.0,0.0,-343350.0,343350.0,-137467.797173,-0.0,372.230588587,530.013551153,137000,0,0,137000,-467.797173317,0.0,30.8317120359,0,0.409221995026
202.0,52584.1001398,0.0,10068.6244454,53539.3760305,259.339839407,0.0,-0.700542096487,259.340785575,-0.0132136092721,0.0,0.000475752211889,0.0132221711592,0.0,0.0,342995.330625,342995.330625,0.0,0.0,-343350.0,343350.0,-137462.476325,-0.0,371.320702492,530.047665021,137000,0,0,137000,-462.476324523,0.0,16.6513274161,0,0.409290524436
204.0,53102.7269642,0.0,10067.2252642,54048.5766284,259.313412188,0.0,-0.699590592063,259.314355884,-0.0130689909847,0.0,0.000101271326333,0.0130693833535,0.0,0.0,342982.704001,342982.704001,0.0,0.0,-343350.0,343350.0,-137457.414684,-0.0,370.840494948,530.08216399,137000,0,0,137000,-457.414684466,0.0,3.54449642164,0,0.409358881933
206.0,53621.3015126,0.0,10065.8264881,54557.903541,259.287274206,0.0,-0.69938804941,259.288217451,-0.012932088618,0.0,-0.000242682003611,0.0129343654881,0.0,0.0,342970.748551,342970.748551,0.0,0.0,-343350.0,343350.0,-137452.623102,-0.0,370.757578642,530.11712018,137000,0,0,137000,-452.62310163,0.0,-8.49387012637,0,0.409427146584
208.0,54139.8243327,0.0,10064.4267413,55067.3520736,259.261410029,0.0,-0.699873413418,259.262354678,-0.012803135342,0.0,-0.000556441038132,0.0128152214657,0.0,0.0,342959.484856,342959.484856,0.0,0.0,-343350.0,343350.0,-137448.109737,-0.0,371.039707447,530.152596646,137000,0,0,137000,-448.109736969,0.0,-19.4754363346,0,0.409495391471
210.0,54658.2959402,0.0,10063.0247687,55576.9177139,259.235803758,0.0,-0.700986295494,259.236751507,-0.0126822925177,0.0,-0.000840508742765,0.012710114022,0.0,0.0,342948.927218,342948.927218,0.0,0.0,-343350.0,343350.0,-137443.880238,-0.0,371.654976086,530.188647731,137000,0,0,137000,-443.880238121,0.0,-29.4178059968,0,0.409563683719
212.0,55176.7168185,0.0,10061.6194341,56086.5961216,259.210439173,0.0,-0.702667312979,259.211391566,-0.0125696547238,0.0,-0.00109554007046,0.0126173066826,0.0,0.0,342939.084097,342939.084097,0.0,0.0,-343350.0,343350.0,-137439.937915,-0.0,372.572000491,530.225319449,137000,0,0,137000,-439.937915334,0.0,-38.3439024661,0,0.40963208456
214.0,55695.0874182,0.0,10060.2097173,56596.3831184,259.185299864,0.0,-0.70485839312,259.186258299,-0.0124652547949,0.0,-0.00132232475489,0.0125351952461,0.0,0.0,342929.958554,342929.958554,0.0,0.0,-343350.0,343350.0,-137436.283918,-0.0,373.760079332,530.262649888,137000,0,0,137000,-436.283917821,0.0,-46.281366421,0,0.409700649431
216.0,56213.408157,0.0,10058.7947112,57106.2746786,259.160369354,0.0,-0.70750304263,259.161335088,-0.0123690688381,0.0,-0.00152177068404,0.012462329234,0.0,0.0,342921.548689,342921.548689,0.0,0.0,-343350.0,343350.0,-137432.917409,-0.0,375.18933727,530.300669627,137000,0,0,137000,-432.917409332,0.0,-53.2619739414,0,0.409769428103
218.0,56731.6794194,0.0,10057.373618,57616.2669203,259.135631217,0.0,-0.710546583998,259.13660537,-0.0122810211967,0.0,-0.00169488791355,0.0123974241951,0.0,0.0,342913.848072,342913.848072,0.0,0.0,-343350.0,343350.0,-137429.835742,-0.0,376.830850576,530.339402176,137000,0,0,137000,-429.835741884,0.0,-59.3210769744,0,0.409838464835
220.0,57249.9015577,0.0,10055.9457453,58126.3560978,259.111069174,0.0,-0.713936359825,259.112052737,-0.0122009893329,0.0,-0.00184277336978,0.012339366045,0.0,0.0,342906.846176,342906.846176,0.0,0.0,-343350.0,343350.0,-137427.034627,-0.0,378.65675579,530.378864417,137000,0,0,137000,-427.034626651,0.0,-64.4970679422,0,0.40990779855
222.0,57768.0748921,0.0,10054.5105015,58636.538593,259.086667196,0.0,-0.717621906565,259.087661033,-0.0121288086041,0.0,-0.00196659628388,0.0122872087595,0.0,0.0,342900.528788,342900.528788,0.0,0.0,-343350.0,343350.0,-137424.508301,-0.0,380.640342181,530.419067058,137000,0,0,137000,-424.508301145,0.0,-68.8308699357,0,0.409977463032
224.0,58286.1997113,0.0,10053.0673913,59146.8109094,259.062409578,0.0,-0.721555099132,259.063414434,-0.0120642769115,0.0,-0.00206758438994,0.012240166772,0.0,0.0,342894.878418,342894.878418,0.0,0.0,-343350.0,343350.0,-137422.249692,-0.0,382.756128768,530.460015081,137000,0,0,137000,-422.249691902,0.0,-72.3654536479,0,0.410047487142
226.0,58804.2762733,0.0,10051.6160108,59657.1696652,259.038281025,0.0,-0.725690267912,259.039297526,-0.0120071591996,0.0,-0.00214701091234,0.0121976033672,0.0,0.0,342889.874691,342889.874691,0.0,0.0,-343350.0,343350.0,-137420.250572,-0.0,384.97992675,530.501708197,137000,0,0,137000,-420.250571986,0.0,-75.1453819318,0,0.410117895046
228.0,59322.3048067,0.0,10050.1560422,60167.6115868,259.014266706,0.0,-0.729984289737,259.015295368,-0.0119571917922,0.0,-0.00220618236013,0.0121590162497,0.0,0.0,342885.494729,342885.494729,0.0,0.0,-343350.0,343350.0,-137418.501713,-0.0,387.288888157,530.544141295,137000,0,0,137000,-418.501712726,0.0,-77.2163826046,0,0.41018870645
230.0,59840.2855114,0.0,10048.6872489,60678.1335038,258.990352323,0.0,-0.734396654457,258.991393553,-0.0119140865474,0.0,-0.0022464271398,0.0121240213276,0.0,0.0,342881.713509,342881.713509,0.0,0.0,-343350.0,343350.0,-137416.993029,-0.0,389.661541602,530.587304881,137000,0,0,137000,-416.993029158,0.0,-78.6249498929,0,0.410259936857
232.0,60358.2185597,0.0,10047.2094699,61188.7323437,258.96652415,0.0,-0.738889508737,258.967578256,-0.0118775348224,0.0,-0.00226908499106,0.0120923355955,0.0,0.0,342878.504209,342878.504209,0.0,0.0,-343350.0,343350.0,-137415.713719,-0.0,392.077815987,530.631185517,137000,0,0,137000,-415.713718783,0.0,-79.4179746869,0,0.410331597814
234.0,60876.1040978,0.0,10045.7226145,61699.4051266,258.94276908,0.0,-0.743427678719,258.943836272,-0.011847211236,0.0,-0.00227549724504,0.0120637598527,0.0,0.0,342875.838543,342875.838543,0.0,0.0,-343350.0,343350.0,-137414.652393,-0.0,394.519053047,530.675766238,137000,0,0,137000,-414.65239326,0.0,-79.6424035763,0,0.410403697175
236.0,61393.9422472,0.0,10044.2266572,62210.1489613,258.919074657,0.0,-0.747978673209,258.920155055,-0.0118227772227,0.0,-0.00226699789849,0.0120381618501,0.0,0.0,342873.687064,342873.687064,0.0,0.0,-343350.0,343350.0,-137413.797203,-0.0,396.968009593,530.721026964,137000,0,0,137000,-413.797202795,0.0,-79.3449264472,0,0.410476239361
238.0,61911.7331054,0.0,10042.7216318,62720.9610408,258.895429103,0.0,-0.752512669006,258.896522738,-0.0118038843716,0.0,-0.00224490549337,0.0120154603296,0.0,0.0,342872.019457,342872.019457,0.0,0.0,-343350.0,343350.0,-137413.135953,-0.0,399.408850325,530.766944898,137000,0,0,137000,-413.135953007,0.0,-78.5716922678,0,0.410549225624
240.0,62429.476748,0.0,10041.2076269,63231.8386388,258.871821334,0.0,-0.757002479993,258.872928159,-0.0117901775474,0.0,-0.00221051578635,0.0119956103071,0.0,0.0,342870.804815,342870.804815,0.0,0.0,-343350.0,343350.0,-137412.656214,-0.0,401.827132055,530.813494902,137000,0,0,137000,-412.656214159,0.0,-77.3680525223,0,0.410622654305
242.0,62947.17323,0.0,10039.6847798,63742.7791058,258.848240979,0.0,-0.761423511565,258.849360872,-0.0117812977904,0.0,-0.00216509518942,0.0119785898504,0.0,0.0,342870.011888,342870.011888,0.0,0.0,-343350.0,343350.0,-137412.345423,-0.0,404.209780172,530.860649865,137000,0,0,137000,-412.345422663,0.0,-75.7783316296,0,0.410696521093
244.0,63464.8225868,0.0,10038.1532724,64253.7798662,258.824678384,0.0,-0.765753701944,258.825811153,-0.011776884996,0.0,-0.00210987495896,0.0119643885156,0.0,0.0,342869.609318,342869.609318,0.0,0.0,-343350.0,343350.0,-137412.190975,-0.0,406.545058178,530.908381044,137000,0,0,137000,-412.190974862,0.0,-73.8456235635,0,0.410770819276
246.0,63982.424836,0.0,10036.6133255,64764.8384151,258.801124614,0.0,-0.769973451862,258.802270006,-0.0117765803746,0.0,-0.00204604610804,0.0119529975318,0.0,0.0,342869.565855,342869.565855,0.0,0.0,-343350.0,343350.0,-137412.180313,-0.0,408.822531052,530.956658393,137000,0,0,137000,-412.18031311,0.0,-71.6116137812,0,0.410845539991
248.0,64499.9799789,0.0,10035.0651944,65275.9523158,258.777571453,0.0,-0.774065544078,258.778729158,-0.0117800286932,0.0,-0.00197475501386,0.0119444017588,0.0,0.0,342869.850551,342869.850551,0.0,0.0,-343350.0,343350.0,-137412.301004,-0.0,411.033023236,531.00545087,137000,0,0,137000,-412.301004261,0.0,-69.1164254851,0,0.410920672461
250.0,65017.4880017,0.0,10033.5091643,65787.1191967,258.754011395,0.0,-0.778015054106,258.755181051,-0.0117868803045,0.0,-0.00189709969029,0.0119385733883,0.0,0.0,342870.432939,342870.432939,0.0,0.0,-343350.0,343350.0,-137412.540811,-0.0,413.168571946,531.054726725,137000,0,0,137000,-412.540810657,0.0,-66.3984891602,0,0.410996204228
252.0,65534.948877,0.0,10031.9455458,66298.3367494,258.730437635,0.0,-0.781809253487,258.731618834,-0.0117967929665,0.0,-0.00181412669353,0.0119354673119,0.0,0.0,342871.283189,342871.283189,0.0,0.0,-343350.0,343350.0,-137412.887754,-0.0,415.222376526,531.10445377,137000,0,0,137000,-412.887753827,0.0,-63.4944342736,0,0.411072121381
254.0,66052.3625651,0.0,10030.3746708,66809.6027264,258.706844049,0.0,-0.785437506874,258.708036346,-0.0118094334587,0.0,-0.0017268286276,0.0119350180446,0.0,0.0,342872.372254,342872.372254,0.0,0.0,-343350.0,343350.0,-137413.330171,-0.0,417.188744494,531.154599625,137000,0,0,137000,-413.330171054,0.0,-60.439001966,0,0.411148408765
256.0,66569.7290154,0.0,10028.7968885,67320.9149389,258.683225182,0.0,-0.788891164129,258.684428097,-0.0118244790021,0.0,-0.00163614221523,0.0119371380581,0.0,0.0,342873.671988,342873.671988,0.0,0.0,-343350.0,343350.0,-137413.856765,-0.0,419.063034932,531.205131946,137000,0,0,137000,-413.856765073,0.0,-57.2649775329,0,0.411225050186
258.0,67087.0481679,0.0,10027.2125616,67832.2712552,258.659576224,0.0,-0.792163448559,258.66078925,-0.0118416184898,0.0,-0.00154294689887,0.0119417173635,0.0,0.0,342875.155259,342875.155259,0.0,0.0,-343350.0,343350.0,-137414.456647,-0.0,420.841599792,531.256018637,137000,0,0,137000,-414.456647142,0.0,-54.0031414604,0,0.411302028608
260.0,67604.3199538,0.0,10025.6220629,68343.6695984,258.635892987,0.0,-0.795249342357,258.637115594,-0.0118605535362,0.0,-0.00144806393614,0.0119486241613,0.0,0.0,342876.796039,342876.796039,0.0,0.0,-343350.0,343350.0,-137415.119374,-0.0,422.521723686,531.307228037,137000,0,0,137000,-415.119373766,0.0,-50.6822377649,0,0.411379326333
262.0,68121.5442976,0.0,10024.025772,68855.1079454,258.61217188,0.0,-0.798145470229,258.613403521,-0.0118809993534,0.0,-0.0013522559538,0.0119577063771,0.0,0.0,342878.569479,342878.569479,0.0,0.0,-343350.0,343350.0,-137415.834977,-0.0,424.10156269,531.35872909,137000,0,0,137000,-415.834977369,0.0,-47.328958383,0,0.411456925173
264.0,68638.7211174,0.0,10022.424072,69366.5843249,258.588409881,0.0,-0.800849982137,258.589649997,-0.0119026854638,0.0,-0.0012562269243,0.0119687938965,0.0,0.0,342880.451975,342880.451975,0.0,0.0,-343350.0,343350.0,-137416.593991,-0.0,425.580082625,531.4104915,137000,0,0,137000,-416.593991234,0.0,-43.9679423505,0,0.411534806612
266.0,69155.8503264,0.0,10020.8173471,69878.0968163,258.56460451,0.0,-0.803362435986,258.565852534,-0.0119253562578,0.0,-0.00116062252929,0.0119817013204,0.0,0.0,342882.421214,342882.421214,0.0,0.0,-343350.0,343350.0,-137417.387469,-0.0,426.956997277,531.462485862,137000,0,0,137000,-417.387469023,0.0,-40.6217885251,0,0.411612951951
